source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,ESCO,0.188469,0.052632,1.0,0.411448,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.170957,0.052632,1.0,0.405494,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,ESCO,0.171911,0.0,1.0,0.38845,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/58783f72-5098-4807-b1d1-954ec2ae94c4,Backbox (penetration testing tool),ESCO,0.067369,0.0,1.0,0.352905,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,distributed directory information services,ESCO,0.065695,0.0,1.0,0.352336,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,ICT system programming,ESCO,0.065308,0.0,1.0,0.352205,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,ESCO,0.063489,0.0,0.5,0.186586,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/3a930e4d-c30c-4e87-9725-6b62ce358378,record wood treatment information,ESCO,0.186924,0.0,0.0,0.063554,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/ad008df3-dcaf-45ee-8892-2319a3b66c98,oversee clinical information system activities,ESCO,0.178997,0.0,0.0,0.060859,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/479944ef-8d2c-4279-b3d1-2b85c761fb30,manage radiology information system,ESCO,0.166769,0.0,0.0,0.056701,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/64852ade-6ae1-4760-ba4a-976bf07ca255,manage disaster recovery plans,ESCO,0.158161,0.0,0.0,0.053775,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/d5464c09-f8b7-44b1-b216-db2bdc80dc17,operate dealership management system,ESCO,0.15171,0.0,0.0,0.051581,False,T1a,v1.2
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/add4dd8b-b29e-4f6c-8c14-905d9162b6e2,prepare notices to airmen for pilots,ESCO,0.124397,0.0,0.0,0.042295,False,T1a,v1.2
SI_PLO-10,Memiliki etika dan tanggung jawab profesi di bidang IS/IT.,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,set up the coffee area,ESCO,0.062738,0.0,0.0,0.021331,True,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,ESCO,0.289237,0.052632,1.0,0.445709,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.262363,0.052632,1.0,0.436572,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,ESCO,0.263827,0.0,1.0,0.419701,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/58783f72-5098-4807-b1d1-954ec2ae94c4,Backbox (penetration testing tool),ESCO,0.103388,0.0,1.0,0.365152,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,distributed directory information services,ESCO,0.100821,0.0,1.0,0.364279,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,ICT system programming,ESCO,0.100226,0.0,1.0,0.364077,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/8a30eb28-eca0-4ab6-8c05-32c47d3e0dd6,BlackArch,ESCO,0.097435,0.0,0.5,0.198128,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/3a930e4d-c30c-4e87-9725-6b62ce358378,record wood treatment information,ESCO,0.286866,0.0,0.0,0.097534,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/ad008df3-dcaf-45ee-8892-2319a3b66c98,oversee clinical information system activities,ESCO,0.274701,0.0,0.0,0.093398,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/479944ef-8d2c-4279-b3d1-2b85c761fb30,manage radiology information system,ESCO,0.255935,0.0,0.0,0.087018,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/64852ade-6ae1-4760-ba4a-976bf07ca255,manage disaster recovery plans,ESCO,0.242724,0.0,0.0,0.082526,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/d5464c09-f8b7-44b1-b216-db2bdc80dc17,operate dealership management system,ESCO,0.232824,0.0,0.0,0.07916,False,T1a,v1.2
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/add4dd8b-b29e-4f6c-8c14-905d9162b6e2,prepare notices to airmen for pilots,ESCO,0.190908,0.0,0.0,0.064909,False,T1a,v1.2
SI_PLO-12,Mampu mengikuti perkembangan teknologi IS/IT terkini.,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,set up the coffee area,ESCO,0.114093,0.0,0.0,0.038792,True,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,electronic communication,ESCO,0.100863,0.052632,0.5,0.216662,False,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/107cfd0b-d429-4f74-b049-627efbf7b4dc,teach communication sciences,ESCO,0.096702,0.052632,0.0,0.050247,False,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/3c7d58c9-125e-4d8d-9102-b8022c54d0b5,operate maritime communication equipment,ESCO,0.094617,0.052632,0.0,0.049538,False,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/571c8cb7-33f5-4a2e-999d-35688afed581,repair maritime communication equipment,ESCO,0.083465,0.052632,0.0,0.045747,False,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/5ae07007-1348-4068-ab55-e6f420fa3874,communication sciences,ESCO,0.079347,0.052632,0.0,0.044347,False,T1a,v1.2
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/fc6cddab-c9ce-4ce6-83ac-32b6854dd6da,install electronic communication devices on trains,ESCO,0.074717,0.052632,0.0,0.042772,False,T1a,v1.2
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,software frameworks,ESCO,0.18253,0.157895,1.0,0.444166,False,T1a,v1.2
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.18144,0.052632,1.0,0.409058,False,T1a,v1.2
