source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62DPM00.003.1,Mengendalikan Pekerjaan Proyek,SKKNI,0.088527,0.0,1.0,0.270822,False,T3a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62DPM00.004.1,Memantau Pekerjaan Proyek,SKKNI,0.088262,0.0,1.0,0.27061,False,T3a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61IFO00.006.2,Melaksanakan Pekerjaan Secara Tim,SKKNI,0.086993,0.0,1.0,0.269594,False,T3a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61IFO00.001.2,Melaksanakan Pekerjaan Secara Individu,SKKNI,0.084938,0.0,1.0,0.26795,False,T3a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61TEL01.018.1,Melaksanakan Pengawasan Pekerjaan Penggelaran di Lapangan,SKKNI,0.078179,0.0,1.0,0.262543,False,T3a,v1.3
SI_PLO-10,Memiliki etika dan tanggung jawab profesi di bidang IS/IT.,J.59AVE00.002.1,Menerapkan Etika Profesi,SKKNI,0.125516,0.0,1.0,0.300413,False,T3a,v1.3
SI_PLO-10,Memiliki etika dan tanggung jawab profesi di bidang IS/IT.,J.591101.001.01,Mematuhi  Etika dan Regulasi Penyiaran Televisi,SKKNI,0.124468,0.0,1.0,0.299574,False,T3a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,J.61KRP00.015.1,Menyusun Rekomendasi Berdasarkan Hasil Pengujian,SKKNI,0.063175,0.0,1.0,0.25054,True,T3a,v1.3
SI_PLO-12,Mampu mengikuti perkembangan teknologi IS/IT terkini.,J.60RAD00.011.1,Mengikuti Prosedur K3 (Kesehatan dan Keselamatan Kerja),SKKNI,0.078882,0.0,1.0,0.263106,False,T3a,v1.3
SI_PLO-12,Mampu mengikuti perkembangan teknologi IS/IT terkini.,J.60RAD00.002.1,Menulis Narasi dan Materi Informasi Terkini untuk Siaran,SKKNI,0.075773,0.0,1.0,0.260618,False,T3a,v1.3
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,J.591101.002.01,Menerapkan Keterampilan Menulis dalam Bahasa Indonesia,SKKNI,0.164832,0.0,1.0,0.331866,False,T3a,v1.3
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,J.62LTI00.011.1,Menerapkan Pengelolaan Konfigurasi Teknologi Informasi,SKKNI,0.155462,0.0,1.0,0.32437,False,T3a,v1.3
