source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62DPM00.003.1,Mengendalikan Pekerjaan Proyek,SKKNI,0.088527,0.0,1.0,0.088527,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62DPM00.004.1,Memantau Pekerjaan Proyek,SKKNI,0.088262,0.0,1.0,0.088262,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61IFO00.006.2,Melaksanakan Pekerjaan Secara Tim,SKKNI,0.086993,0.0,1.0,0.086993,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61IFO00.001.2,Melaksanakan Pekerjaan Secara Individu,SKKNI,0.084938,0.0,1.0,0.084938,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.61TEL01.018.1,Melaksanakan Pengawasan Pekerjaan Penggelaran di Lapangan,SKKNI,0.078179,0.0,1.0,0.078179,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.60RAD00.010.1,Melaksanakan Pekerjaan Bersama Orang Lain Secara Efektif,SKKNI,0.0701,0.0,1.0,0.0701,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.59AVE00.009.1,Melakukan Check line Sesuai Bidang Pekerjaan Masing-Masing,SKKNI,0.067076,0.0,1.0,0.067076,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62090.007.01,"Mengelola Siklus Informasi (Klasifikasi, Kategorisasi, Penanggung-Jawab)",SKKNI,0.061032,0.0,1.0,0.061032,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62FDG00.002.1,Mencari Bukti Elektronik Fisik Mandiri (Standalone Devices),SKKNI,0.059647,0.0,1.0,0.059647,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.59MTM00.024.1,Mengelola Pekerjaan Pemrograman,SKKNI,0.059429,0.0,1.0,0.059429,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.612000.001.01,Menunjukkan Platform Operating System dan Bahasa Pemrograman di dalam Perangkat Lunak,SKKNI,0.057927,0.0,1.0,0.057927,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.59ANM02.047.1,Melakukan Pengawasan Bidang Penyutradaraan Karya Animasi (Directing),SKKNI,0.051513,0.0,1.0,0.051513,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.59ANM01.034.2,Membuat Susunan (Layout) Aset Pada Bidang 3D,SKKNI,0.051258,0.0,1.0,0.051258,False,T3a,v0.9
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,J.62DPM00.025.1,Mengelola Komunikasi,SKKNI,0.050586,0.0,1.0,0.050586,False,T3a,v0.9
