source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,ESCO,0.188469,0.052632,1.0,0.276239,False,T1a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.170957,0.052632,1.0,0.265732,False,T1a,v1.3
SI_PLO-1,Bertanggung jawab atas pekerjaan di bidang Sistem Informasi secara mandiri dan amanah.,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,ESCO,0.171911,0.0,1.0,0.253147,False,T1a,v1.3
SI_PLO-10,Memiliki etika dan tanggung jawab profesi di bidang IS/IT.,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,set up the coffee area,ESCO,0.062738,0.0,0.0,0.037643,True,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,ESCO,0.289237,0.052632,1.0,0.3367,False,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.262363,0.052632,1.0,0.320576,False,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/75f839c2-fd9a-4ad3-8921-6e734608568d,use query languages,ESCO,0.263827,0.0,1.0,0.308296,False,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/58783f72-5098-4807-b1d1-954ec2ae94c4,Backbox (penetration testing tool),ESCO,0.103388,0.0,1.0,0.212033,False,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/d1e954cd-d290-4d80-97c0-7969960d2928,distributed directory information services,ESCO,0.100821,0.0,1.0,0.210493,False,T1a,v1.3
SI_PLO-11,Mampu mengambil keputusan secara profesional berdasarkan keilmuan sistem informasi.,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,ICT system programming,ESCO,0.100226,0.0,1.0,0.210136,False,T1a,v1.3
SI_PLO-12,Mampu mengikuti perkembangan teknologi IS/IT terkini.,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,set up the coffee area,ESCO,0.114093,0.0,0.0,0.068456,True,T1a,v1.3
SI_PLO-13,Mampu menerapkan keterampilan kewirausahaan di bidang teknologi informasi dan komunikasi.,http://data.europa.eu/esco/skill/debef2fc-7af4-4bff-ac92-4d0317915a84,electronic communication,ESCO,0.100863,0.052632,0.5,0.148676,True,T1a,v1.3
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/24c200e5-be20-4370-a137-ab53797f3a17,software frameworks,ESCO,0.18253,0.157895,1.0,0.298992,False,T1a,v1.3
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/a47d194d-0ffd-4aaa-b695-fbbe0255000e,design information system,ESCO,0.18144,0.052632,1.0,0.272022,False,T1a,v1.3
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/c453cf81-6197-428e-84c6-70c773b63f27,ICT architectural frameworks,ESCO,0.17099,0.052632,1.0,0.265752,False,T1a,v1.3
SI_PLO-4,Menguasai konsep teoritis di bidang sistem informasi dan pengembangan perangkat lunak.,http://data.europa.eu/esco/skill/2b7a79e5-84d8-4880-be66-3d9bb05bea17,use software design patterns,ESCO,0.150027,0.052632,1.0,0.253174,False,T1a,v1.3
