source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,11-3071.00,"Transportation, Storage, and Distribution Managers",ONET,0.045295,0.0,1.0,0.515523,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1212.00,Information Security Analysts,ONET,0.03689,0.0,1.0,0.511258,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1221.00,Computer and Information Research Scientists,ONET,0.034231,0.0,1.0,0.509908,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1299.02,Geographic Information Systems Technologists and Technicians,ONET,0.033429,0.0,1.0,0.509501,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2021.00,Mathematicians,ONET,0.031379,0.0,1.0,0.508461,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2041.00,Statisticians,ONET,0.031379,0.0,1.0,0.508461,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2011.00,Actuaries,ONET,0.031379,0.0,1.0,0.508461,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2041.01,Biostatisticians,ONET,0.031379,0.0,1.0,0.508461,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1299.09,Data Scientists,ONET,0.030766,0.0,1.0,0.50815,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1243.00,Database Architects,ONET,0.030337,0.0,1.0,0.507932,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2099.01,Bioinformatics Technicians,ONET,0.030317,0.0,1.0,0.507922,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1242.00,Database Administrators,ONET,0.030259,0.0,1.0,0.507893,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1299.01,Blockchain Engineers,ONET,0.030194,0.0,1.0,0.50786,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1251.00,Computer Programmers,ONET,0.030122,0.0,1.0,0.507823,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-2031.00,Operations Research Analysts,ONET,0.030021,0.0,1.0,0.507772,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1241.01,Telecommunications Engineering Specialists,ONET,0.029992,0.0,1.0,0.507757,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1254.00,Web Developers,ONET,0.029978,0.0,1.0,0.50775,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1241.00,Computer Network Architects,ONET,0.02996,0.0,1.0,0.507741,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1211.00,Computer Systems Analysts,ONET,0.029887,0.0,1.0,0.507704,False,T5,v1.2
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,15-1299.03,Document Management Specialists,ONET,0.029768,0.0,1.0,0.507643,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,11-3071.00,"Transportation, Storage, and Distribution Managers",ONET,0.04951,0.0,1.0,0.517662,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1212.00,Information Security Analysts,ONET,0.040323,0.0,1.0,0.513,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1221.00,Computer and Information Research Scientists,ONET,0.037417,0.0,1.0,0.511525,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1299.02,Geographic Information Systems Technologists and Technicians,ONET,0.03654,0.0,1.0,0.51108,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2021.00,Mathematicians,ONET,0.034299,0.0,1.0,0.509943,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2041.00,Statisticians,ONET,0.034299,0.0,1.0,0.509943,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2011.00,Actuaries,ONET,0.034299,0.0,1.0,0.509943,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2041.01,Biostatisticians,ONET,0.034299,0.0,1.0,0.509943,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1299.09,Data Scientists,ONET,0.033629,0.0,1.0,0.509603,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1243.00,Database Architects,ONET,0.03316,0.0,1.0,0.509365,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2099.01,Bioinformatics Technicians,ONET,0.033139,0.0,1.0,0.509354,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1242.00,Database Administrators,ONET,0.033075,0.0,1.0,0.509322,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1299.01,Blockchain Engineers,ONET,0.033004,0.0,1.0,0.509286,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1251.00,Computer Programmers,ONET,0.032925,0.0,1.0,0.509246,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-2031.00,Operations Research Analysts,ONET,0.032814,0.0,1.0,0.509189,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1241.01,Telecommunications Engineering Specialists,ONET,0.032783,0.0,1.0,0.509173,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1254.00,Web Developers,ONET,0.032768,0.0,1.0,0.509166,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1241.00,Computer Network Architects,ONET,0.032748,0.0,1.0,0.509156,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1211.00,Computer Systems Analysts,ONET,0.032668,0.0,1.0,0.509115,False,T5,v1.2
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1299.03,Document Management Specialists,ONET,0.032538,0.0,1.0,0.509049,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1243.00,Database Architects,ONET,0.060136,0.0,1.0,0.523054,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1242.00,Database Administrators,ONET,0.05998,0.0,1.0,0.522975,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1241.00,Computer Network Architects,ONET,0.050564,0.0,1.0,0.518197,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1231.00,Computer Network Support Specialists,ONET,0.049594,0.0,1.0,0.517704,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1253.00,Software Quality Assurance Analysts and Testers,ONET,0.049441,0.0,1.0,0.517627,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2041.00,Statisticians,ONET,0.048321,0.0,1.0,0.517058,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2021.00,Mathematicians,ONET,0.048321,0.0,1.0,0.517058,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2041.01,Biostatisticians,ONET,0.048321,0.0,1.0,0.517058,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2011.00,Actuaries,ONET,0.048321,0.0,1.0,0.517058,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1244.00,Network and Computer Systems Administrators,ONET,0.047381,0.0,1.0,0.516581,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.09,Data Scientists,ONET,0.047377,0.0,1.0,0.516579,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2099.01,Bioinformatics Technicians,ONET,0.046686,0.0,1.0,0.516229,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1212.00,Information Security Analysts,ONET,0.046587,0.0,1.0,0.516178,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.01,Blockchain Engineers,ONET,0.046497,0.0,1.0,0.516133,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1251.00,Computer Programmers,ONET,0.046386,0.0,1.0,0.516076,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2031.00,Operations Research Analysts,ONET,0.046229,0.0,1.0,0.515997,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1241.01,Telecommunications Engineering Specialists,ONET,0.046185,0.0,1.0,0.515974,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1254.00,Web Developers,ONET,0.046163,0.0,1.0,0.515963,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1211.00,Computer Systems Analysts,ONET,0.046023,0.0,1.0,0.515892,False,T5,v1.2
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.03,Document Management Specialists,ONET,0.04584,0.0,1.0,0.515799,False,T5,v1.2
ICAICT203A,Mengoperasikan Paket Perangkat Lunak Aplikasi,15-1253.00,Software Quality Assurance Analysts and Testers,ONET,0.052256,0.0,1.0,0.519055,False,T5,v1.2
ICAICT203A,Mengoperasikan Paket Perangkat Lunak Aplikasi,15-1241.00,Computer Network Architects,ONET,0.04634,0.0,1.0,0.516053,False,T5,v1.2
