source_id,source_text,target_id,target_label,target_type,s_sem,s_gr,s_con,s_final,forced_top1,task,config
H.52PPD00.026.1,Melakukan Penginian dan Pengembangan Teknologi Informasi,11-3071.00,"Transportation, Storage, and Distribution Managers",ONET,0.045295,0.0,1.0,0.236236,False,T5,v1.3
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,11-3071.00,"Transportation, Storage, and Distribution Managers",ONET,0.04951,0.0,1.0,0.239608,False,T5,v1.3
H.52PPD00.035.1,Menggunakan Peralatan Teknologi Informasi,15-1212.00,Information Security Analysts,ONET,0.040323,0.0,1.0,0.232258,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1243.00,Database Architects,ONET,0.060136,0.0,1.0,0.248109,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1242.00,Database Administrators,ONET,0.05998,0.0,1.0,0.247984,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1241.00,Computer Network Architects,ONET,0.050564,0.0,1.0,0.240451,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1231.00,Computer Network Support Specialists,ONET,0.049594,0.0,1.0,0.239675,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1253.00,Software Quality Assurance Analysts and Testers,ONET,0.049441,0.0,1.0,0.239553,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2041.00,Statisticians,ONET,0.048321,0.0,1.0,0.238657,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2021.00,Mathematicians,ONET,0.048321,0.0,1.0,0.238657,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2041.01,Biostatisticians,ONET,0.048321,0.0,1.0,0.238657,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2011.00,Actuaries,ONET,0.048321,0.0,1.0,0.238657,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1244.00,Network and Computer Systems Administrators,ONET,0.047381,0.0,1.0,0.237905,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.09,Data Scientists,ONET,0.047377,0.0,1.0,0.237902,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2099.01,Bioinformatics Technicians,ONET,0.046686,0.0,1.0,0.237349,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1212.00,Information Security Analysts,ONET,0.046587,0.0,1.0,0.23727,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.01,Blockchain Engineers,ONET,0.046497,0.0,1.0,0.237198,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1251.00,Computer Programmers,ONET,0.046386,0.0,1.0,0.237109,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-2031.00,Operations Research Analysts,ONET,0.046229,0.0,1.0,0.236983,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1241.01,Telecommunications Engineering Specialists,ONET,0.046185,0.0,1.0,0.236948,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1254.00,Web Developers,ONET,0.046163,0.0,1.0,0.23693,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1211.00,Computer Systems Analysts,ONET,0.046023,0.0,1.0,0.236818,False,T5,v1.3
ICADBS404A,Mengidentifikasi dan Menyelesaikan Masalah Kinerja Basis Data Umum,15-1299.03,Document Management Specialists,ONET,0.04584,0.0,1.0,0.236672,False,T5,v1.3
ICAICT203A,Mengoperasikan Paket Perangkat Lunak Aplikasi,15-1253.00,Software Quality Assurance Analysts and Testers,ONET,0.052256,0.0,1.0,0.241805,False,T5,v1.3
ICAICT203A,Mengoperasikan Paket Perangkat Lunak Aplikasi,15-1241.00,Computer Network Architects,ONET,0.04634,0.0,1.0,0.237072,False,T5,v1.3
